bin_id,timestamp,waste_level_kg,capacity_kg,fill_percentage,day_of_week,hour,is_weekend,is_market_area
BIN015,2024-02-13 00:00:00,98.9,120,82.4,1,0,0,1
BIN015,2024-02-13 06:00:00,15.78,120,13.2,1,6,0,1
BIN015,2024-02-13 12:00:00,29.14,120,24.3,1,12,0,1
BIN015,2024-02-13 18:00:00,32.2,120,26.8,1,18,0,1
BIN015,2024-02-14 00:00:00,36.51,120,30.4,2,0,0,1
BIN015,2024-02-14 06:00:00,43.03,120,35.9,2,6,0,1
BIN015,2024-02-14 12:00:00,48.53,120,40.4,2,12,0,1
BIN015,2024-02-14 18:00:00,63.31,120,52.8,2,18,0,1
BIN015,2024-02-15 00:00:00,67.91,120,56.6,3,0,0,1
BIN015,2024-02-15 06:00:00,78.61,120,65.5,3,6,0,1
BIN015,2024-02-15 12:00:00,85.7,120,71.4,3,12,0,1
BIN015,2024-02-15 18:00:00,89.52,120,74.6,3,18,0,1
BIN015,2024-02-16 00:00:00,94.13,120,78.4,4,0,0,1
BIN015,2024-02-16 06:00:00,100.34,120,83.6,4,6,0,1
BIN015,2024-02-16 12:00:00,17.49,120,14.6,4,12,0,1
BIN015,2024-02-16 18:00:00,22.03,120,18.4,4,18,0,1
BIN015,2024-02-17 00:00:00,32.33,120,26.9,5,0,1,1
BIN015,2024-02-17 06:00:00,42.55,120,35.5,5,6,1,1
BIN015,2024-02-17 12:00:00,59.13,120,49.3,5,12,1,1
BIN015,2024-02-17 18:00:00,75.53,120,62.9,5,18,1,1
BIN015,2024-02-18 00:00:00,79.24,120,66.0,6,0,1,1
BIN015,2024-02-18 06:00:00,91.39,120,76.2,6,6,1,1
BIN015,2024-02-18 12:00:00,106.36,120,88.6,6,12,1,1
BIN015,2024-02-18 18:00:00,24.35,120,20.3,6,18,1,1
BIN015,2024-02-19 00:00:00,31.23,120,26.0,0,0,0,1
BIN015,2024-02-19 06:00:00,34.17,120,28.5,0,6,0,1
BIN015,2024-02-19 12:00:00,48.71,120,40.6,0,12,0,1
BIN015,2024-02-19 18:00:00,58.92,120,49.1,0,18,0,1
BIN015,2024-02-20 00:00:00,61.44,120,51.2,1,0,0,1
BIN015,2024-02-20 06:00:00,67.7,120,56.4,1,6,0,1
BIN015,2024-02-20 12:00:00,72.13,120,60.1,1,12,0,1
BIN015,2024-02-20 18:00:00,84.86,120,70.7,1,18,0,1
BIN015,2024-02-21 00:00:00,88.43,120,73.7,2,0,0,1
BIN015,2024-02-21 06:00:00,94.05,120,78.4,2,6,0,1
BIN015,2024-02-21 12:00:00,102.38,120,85.3,2,12,0,1
BIN015,2024-02-21 18:00:00,20.77,120,17.3,2,18,0,1
BIN015,2024-02-22 00:00:00,22.37,120,18.6,3,0,0,1
BIN015,2024-02-22 06:00:00,31.98,120,26.6,3,6,0,1
BIN015,2024-02-22 12:00:00,43.59,120,36.3,3,12,0,1
BIN015,2024-02-22 18:00:00,47.87,120,39.9,3,18,0,1
BIN015,2024-02-23 00:00:00,54.4,120,45.3,4,0,0,1
BIN015,2024-02-23 06:00:00,60.31,120,50.3,4,6,0,1
BIN015,2024-02-23 12:00:00,67.1,120,55.9,4,12,0,1
BIN015,2024-02-23 18:00:00,77.06,120,64.2,4,18,0,1
BIN015,2024-02-24 00:00:00,81.38,120,67.8,5,0,1,1
BIN015,2024-02-24 06:00:00,89.38,120,74.5,5,6,1,1
BIN015,2024-02-24 12:00:00,100.56,120,83.8,5,12,1,1
BIN015,2024-02-24 18:00:00,18.12,120,15.1,5,18,1,1
BIN015,2024-02-25 00:00:00,30.72,120,25.6,6,0,1,1
BIN015,2024-02-25 06:00:00,37.97,120,31.6,6,6,1,1
BIN015,2024-02-25 12:00:00,50.91,120,42.4,6,12,1,1
BIN015,2024-02-25 18:00:00,63.14,120,52.6,6,18,1,1
BIN015,2024-02-26 00:00:00,67.4,120,56.2,0,0,0,1
BIN015,2024-02-26 06:00:00,72.08,120,60.1,0,6,0,1
BIN015,2024-02-26 12:00:00,86.43,120,72.0,0,12,0,1
BIN015,2024-02-26 18:00:00,90.57,120,75.5,0,18,0,1
BIN015,2024-02-27 00:00:00,98.52,120,82.1,1,0,0,1
BIN015,2024-02-27 06:00:00,15.84,120,13.2,1,6,0,1
BIN015,2024-02-27 12:00:00,30.09,120,25.1,1,12,0,1
BIN015,2024-02-27 18:00:00,38.98,120,32.5,1,18,0,1
BIN015,2024-02-28 00:00:00,49.48,120,41.2,2,0,0,1
BIN015,2024-02-28 06:00:00,54.07,120,45.1,2,6,0,1
BIN015,2024-02-28 12:00:00,61.9,120,51.6,2,12,0,1
BIN015,2024-02-28 18:00:00,64.71,120,53.9,2,18,0,1
BIN015,2024-02-29 00:00:00,70.39,120,58.7,3,0,0,1
BIN015,2024-02-29 06:00:00,77.64,120,64.7,3,6,0,1
BIN015,2024-02-29 12:00:00,87.62,120,73.0,3,12,0,1
BIN015,2024-02-29 18:00:00,98.68,120,82.2,3,18,0,1
BIN015,2024-03-01 00:00:00,11.47,120,9.6,4,0,0,1
BIN015,2024-03-01 06:00:00,15.51,120,12.9,4,6,0,1
BIN015,2024-03-01 12:00:00,20.12,120,16.8,4,12,0,1
BIN015,2024-03-01 18:00:00,32.66,120,27.2,4,18,0,1
BIN015,2024-03-02 00:00:00,42.8,120,35.7,5,0,1,1
BIN015,2024-03-02 06:00:00,51.85,120,43.2,5,6,1,1
BIN015,2024-03-02 12:00:00,62.61,120,52.2,5,12,1,1
BIN015,2024-03-02 18:00:00,74.62,120,62.2,5,18,1,1
BIN015,2024-03-03 00:00:00,79.15,120,66.0,6,0,1,1
BIN015,2024-03-03 06:00:00,87.91,120,73.3,6,6,1,1
BIN015,2024-03-03 12:00:00,101.77,120,84.8,6,12,1,1
BIN015,2024-03-03 18:00:00,15.71,120,13.1,6,18,1,1
BIN015,2024-03-04 00:00:00,25.92,120,21.6,0,0,0,1
BIN015,2024-03-04 06:00:00,37.26,120,31.0,0,6,0,1
BIN015,2024-03-04 12:00:00,41.86,120,34.9,0,12,0,1
BIN015,2024-03-04 18:00:00,53.56,120,44.6,0,18,0,1
BIN015,2024-03-05 00:00:00,56.52,120,47.1,1,0,0,1
BIN015,2024-03-05 06:00:00,60.5,120,50.4,1,6,0,1
BIN015,2024-03-05 12:00:00,75.99,120,63.3,1,12,0,1
BIN015,2024-03-05 18:00:00,84.06,120,70.1,1,18,0,1
BIN015,2024-03-06 00:00:00,93.4,120,77.8,2,0,0,1
BIN015,2024-03-06 06:00:00,98.94,120,82.4,2,6,0,1
BIN015,2024-03-06 12:00:00,14.56,120,12.1,2,12,0,1
BIN015,2024-03-06 18:00:00,26.74,120,22.3,2,18,0,1
BIN015,2024-03-07 00:00:00,30.67,120,25.6,3,0,0,1
BIN015,2024-03-07 06:00:00,41.7,120,34.8,3,6,0,1
BIN015,2024-03-07 12:00:00,48.96,120,40.8,3,12,0,1
BIN015,2024-03-07 18:00:00,53.71,120,44.8,3,18,0,1
BIN015,2024-03-08 00:00:00,62.9,120,52.4,4,0,0,1
BIN015,2024-03-08 06:00:00,69.4,120,57.8,4,6,0,1
BIN015,2024-03-08 12:00:00,78.52,120,65.4,4,12,0,1
BIN015,2024-03-08 18:00:00,84.15,120,70.1,4,18,0,1
BIN015,2024-03-09 00:00:00,93.03,120,77.5,5,0,1,1
BIN015,2024-03-09 06:00:00,100.36,120,83.6,5,6,1,1
BIN015,2024-03-09 12:00:00,17.49,120,14.6,5,12,1,1
BIN015,2024-03-09 18:00:00,35.0,120,29.2,5,18,1,1
BIN015,2024-03-10 00:00:00,41.06,120,34.2,6,0,1,1
BIN015,2024-03-10 06:00:00,47.97,120,40.0,6,6,1,1
BIN015,2024-03-10 12:00:00,65.43,120,54.5,6,12,1,1
BIN015,2024-03-10 18:00:00,71.92,120,59.9,6,18,1,1
BIN015,2024-03-11 00:00:00,75.59,120,63.0,0,0,0,1
BIN015,2024-03-11 06:00:00,84.84,120,70.7,0,6,0,1
BIN015,2024-03-11 12:00:00,96.97,120,80.8,0,12,0,1
BIN015,2024-03-11 18:00:00,105.17,120,87.6,0,18,0,1
BIN015,2024-03-12 00:00:00,12.37,120,10.3,1,0,0,1
BIN015,2024-03-12 06:00:00,17.54,120,14.6,1,6,0,1
BIN015,2024-03-12 12:00:00,24.38,120,20.3,1,12,0,1
BIN015,2024-03-12 18:00:00,31.17,120,26.0,1,18,0,1
BIN015,2024-03-13 00:00:00,38.62,120,32.2,2,0,0,1
BIN015,2024-03-13 06:00:00,43.52,120,36.3,2,6,0,1
BIN015,2024-03-13 12:00:00,53.7,120,44.7,2,12,0,1
BIN015,2024-03-13 18:00:00,61.29,120,51.1,2,18,0,1
BIN015,2024-03-14 00:00:00,65.76,120,54.8,3,0,0,1
BIN015,2024-03-14 06:00:00,72.99,120,60.8,3,6,0,1
BIN015,2024-03-14 12:00:00,81.61,120,68.0,3,12,0,1
BIN015,2024-03-14 18:00:00,86.48,120,72.1,3,18,0,1
BIN015,2024-03-15 00:00:00,92.53,120,77.1,4,0,0,1
BIN015,2024-03-15 06:00:00,97.11,120,80.9,4,6,0,1
BIN015,2024-03-15 12:00:00,16.02,120,13.4,4,12,0,1
BIN015,2024-03-15 18:00:00,19.12,120,15.9,4,18,0,1
BIN015,2024-03-16 00:00:00,28.01,120,23.3,5,0,1,1
BIN015,2024-03-16 06:00:00,33.86,120,28.2,5,6,1,1
BIN015,2024-03-16 12:00:00,45.08,120,37.6,5,12,1,1
BIN015,2024-03-16 18:00:00,56.49,120,47.1,5,18,1,1
BIN015,2024-03-17 00:00:00,65.19,120,54.3,6,0,1,1
BIN015,2024-03-17 06:00:00,81.58,120,68.0,6,6,1,1
BIN015,2024-03-17 12:00:00,92.3,120,76.9,6,12,1,1
BIN015,2024-03-17 18:00:00,109.01,120,90.8,6,18,1,1
BIN015,2024-03-18 00:00:00,12.6,120,10.5,0,0,0,1
BIN015,2024-03-18 06:00:00,21.36,120,17.8,0,6,0,1
BIN015,2024-03-18 12:00:00,35.44,120,29.5,0,12,0,1
BIN015,2024-03-18 18:00:00,34.81,120,29.0,0,18,0,1
BIN015,2024-03-19 00:00:00,43.78,120,36.5,1,0,0,1
BIN015,2024-03-19 06:00:00,51.32,120,42.8,1,6,0,1
BIN015,2024-03-19 12:00:00,56.73,120,47.3,1,12,0,1
BIN015,2024-03-19 18:00:00,64.51,120,53.8,1,18,0,1
BIN015,2024-03-20 00:00:00,71.01,120,59.2,2,0,0,1
BIN015,2024-03-20 06:00:00,74.88,120,62.4,2,6,0,1
BIN015,2024-03-20 12:00:00,86.94,120,72.4,2,12,0,1
BIN015,2024-03-20 18:00:00,92.23,120,76.9,2,18,0,1
BIN015,2024-03-21 00:00:00,94.42,120,78.7,3,0,0,1
BIN015,2024-03-21 06:00:00,102.72,120,85.6,3,6,0,1
BIN015,2024-03-21 12:00:00,14.29,120,11.9,3,12,0,1
BIN015,2024-03-21 18:00:00,21.75,120,18.1,3,18,0,1
BIN015,2024-03-22 00:00:00,30.27,120,25.2,4,0,0,1
BIN015,2024-03-22 06:00:00,36.1,120,30.1,4,6,0,1
BIN015,2024-03-22 12:00:00,43.12,120,35.9,4,12,0,1
BIN015,2024-03-22 18:00:00,51.76,120,43.1,4,18,0,1
BIN015,2024-03-23 00:00:00,60.52,120,50.4,5,0,1,1
BIN015,2024-03-23 06:00:00,68.73,120,57.3,5,6,1,1
BIN015,2024-03-23 12:00:00,84.36,120,70.3,5,12,1,1
BIN015,2024-03-23 18:00:00,95.45,120,79.5,5,18,1,1
BIN015,2024-03-24 00:00:00,19.22,120,16.0,6,0,1,1
BIN015,2024-03-24 06:00:00,28.64,120,23.9,6,6,1,1
BIN015,2024-03-24 12:00:00,33.26,120,27.7,6,12,1,1
BIN015,2024-03-24 18:00:00,42.75,120,35.6,6,18,1,1
BIN015,2024-03-25 00:00:00,46.59,120,38.8,0,0,0,1
BIN015,2024-03-25 06:00:00,55.83,120,46.5,0,6,0,1
BIN015,2024-03-25 12:00:00,69.89,120,58.2,0,12,0,1
BIN015,2024-03-25 18:00:00,75.18,120,62.7,0,18,0,1
BIN015,2024-03-26 00:00:00,80.23,120,66.9,1,0,0,1
BIN015,2024-03-26 06:00:00,87.43,120,72.9,1,6,0,1
BIN015,2024-03-26 12:00:00,99.88,120,83.2,1,12,0,1
BIN015,2024-03-26 18:00:00,17.27,120,14.4,1,18,0,1
BIN015,2024-03-27 00:00:00,22.29,120,18.6,2,0,0,1
BIN015,2024-03-27 06:00:00,23.35,120,19.5,2,6,0,1
BIN015,2024-03-27 12:00:00,29.69,120,24.7,2,12,0,1
BIN015,2024-03-27 18:00:00,37.16,120,31.0,2,18,0,1
BIN015,2024-03-28 00:00:00,51.97,120,43.3,3,0,0,1
BIN015,2024-03-28 06:00:00,56.06,120,46.7,3,6,0,1
BIN015,2024-03-28 12:00:00,69.37,120,57.8,3,12,0,1
BIN015,2024-03-28 18:00:00,74.77,120,62.3,3,18,0,1
BIN015,2024-03-29 00:00:00,79.54,120,66.3,4,0,0,1
BIN015,2024-03-29 06:00:00,85.8,120,71.5,4,6,0,1
BIN015,2024-03-29 12:00:00,93.46,120,77.9,4,12,0,1
BIN015,2024-03-29 18:00:00,102.98,120,85.8,4,18,0,1
BIN015,2024-03-30 00:00:00,18.64,120,15.5,5,0,1,1
BIN015,2024-03-30 06:00:00,26.21,120,21.8,5,6,1,1
BIN015,2024-03-30 12:00:00,46.25,120,38.5,5,12,1,1
BIN015,2024-03-30 18:00:00,54.5,120,45.4,5,18,1,1
BIN016,2024-01-01 00:00:00,15.5,100,15.5,0,0,0,0
BIN016,2024-01-01 06:00:00,16.16,100,16.2,0,6,0,0
BIN016,2024-01-01 12:00:00,22.0,100,22.0,0,12,0,0
BIN016,2024-01-01 18:00:00,30.43,100,30.4,0,18,0,0
BIN016,2024-01-02 00:00:00,33.81,100,33.8,1,0,0,0
BIN016,2024-01-02 06:00:00,39.23,100,39.2,1,6,0,0
BIN016,2024-01-02 12:00:00,41.08,100,41.1,1,12,0,0
BIN016,2024-01-02 18:00:00,45.75,100,45.8,1,18,0,0
BIN016,2024-01-03 00:00:00,50.71,100,50.7,2,0,0,0
BIN016,2024-01-03 06:00:00,54.84,100,54.8,2,6,0,0
BIN016,2024-01-03 12:00:00,55.41,100,55.4,2,12,0,0
BIN016,2024-01-03 18:00:00,61.05,100,61.0,2,18,0,0
BIN016,2024-01-04 00:00:00,66.6,100,66.6,3,0,0,0
BIN016,2024-01-04 06:00:00,71.41,100,71.4,3,6,0,0
BIN016,2024-01-04 12:00:00,78.5,100,78.5,3,12,0,0
BIN016,2024-01-04 18:00:00,83.09,100,83.1,3,18,0,0
BIN016,2024-01-05 00:00:00,13.59,100,13.6,4,0,0,0
BIN016,2024-01-05 06:00:00,17.1,100,17.1,4,6,0,0
BIN016,2024-01-05 12:00:00,18.61,100,18.6,4,12,0,0
BIN016,2024-01-05 18:00:00,23.69,100,23.7,4,18,0,0
BIN016,2024-01-06 00:00:00,31.54,100,31.5,5,0,1,0
BIN016,2024-01-06 06:00:00,35.34,100,35.3,5,6,1,0
BIN016,2024-01-06 12:00:00,43.33,100,43.3,5,12,1,0
BIN016,2024-01-06 18:00:00,48.82,100,48.8,5,18,1,0
BIN016,2024-01-07 00:00:00,52.48,100,52.5,6,0,1,0
BIN016,2024-01-07 06:00:00,57.23,100,57.2,6,6,1,0
BIN016,2024-01-07 12:00:00,60.99,100,61.0,6,12,1,0
BIN016,2024-01-07 18:00:00,71.57,100,71.6,6,18,1,0
BIN016,2024-01-08 00:00:00,75.85,100,75.9,0,0,0,0
BIN016,2024-01-08 06:00:00,78.8,100,78.8,0,6,0,0
BIN016,2024-01-08 12:00:00,85.31,100,85.3,0,12,0,0
BIN016,2024-01-08 18:00:00,17.03,100,17.0,0,18,0,0
BIN016,2024-01-09 00:00:00,22.67,100,22.7,1,0,0,0
BIN016,2024-01-09 06:00:00,25.03,100,25.0,1,6,0,0
BIN016,2024-01-09 12:00:00,29.63,100,29.6,1,12,0,0
BIN016,2024-01-09 18:00:00,36.33,100,36.3,1,18,0,0
BIN016,2024-01-10 00:00:00,38.51,100,38.5,2,0,0,0
BIN016,2024-01-10 06:00:00,41.87,100,41.9,2,6,0,0
BIN016,2024-01-10 12:00:00,47.53,100,47.5,2,12,0,0
BIN016,2024-01-10 18:00:00,52.22,100,52.2,2,18,0,0
BIN016,2024-01-11 00:00:00,55.61,100,55.6,3,0,0,0
BIN016,2024-01-11 06:00:00,58.04,100,58.0,3,6,0,0
BIN016,2024-01-11 12:00:00,62.89,100,62.9,3,12,0,0
BIN016,2024-01-11 18:00:00,70.17,100,70.2,3,18,0,0
BIN016,2024-01-12 00:00:00,74.96,100,75.0,4,0,0,0
BIN016,2024-01-12 06:00:00,79.65,100,79.6,4,6,0,0
BIN016,2024-01-12 12:00:00,83.46,100,83.5,4,12,0,0
BIN016,2024-01-12 18:00:00,8.16,100,8.2,4,18,0,0
BIN016,2024-01-13 00:00:00,16.12,100,16.1,5,0,1,0
BIN016,2024-01-13 06:00:00,20.64,100,20.6,5,6,1,0
BIN016,2024-01-13 12:00:00,33.22,100,33.2,5,12,1,0
BIN016,2024-01-13 18:00:00,40.73,100,40.7,5,18,1,0
BIN016,2024-01-14 00:00:00,41.21,100,41.2,6,0,1,0
BIN016,2024-01-14 06:00:00,45.35,100,45.3,6,6,1,0
BIN016,2024-01-14 12:00:00,53.14,100,53.1,6,12,1,0
BIN016,2024-01-14 18:00:00,55.42,100,55.4,6,18,1,0
BIN016,2024-01-15 00:00:00,61.12,100,61.1,0,0,0,0
BIN016,2024-01-15 06:00:00,63.83,100,63.8,0,6,0,0
BIN016,2024-01-15 12:00:00,69.85,100,69.8,0,12,0,0
BIN016,2024-01-15 18:00:00,72.34,100,72.3,0,18,0,0
BIN016,2024-01-16 00:00:00,81.21,100,81.2,1,0,0,0
BIN016,2024-01-16 06:00:00,81.53,100,81.5,1,6,0,0
BIN016,2024-01-16 12:00:00,16.51,100,16.5,1,12,0,0
BIN016,2024-01-16 18:00:00,21.45,100,21.5,1,18,0,0
BIN016,2024-01-17 00:00:00,24.01,100,24.0,2,0,0,0
BIN016,2024-01-17 06:00:00,29.88,100,29.9,2,6,0,0
BIN016,2024-01-17 12:00:00,32.83,100,32.8,2,12,0,0
BIN016,2024-01-17 18:00:00,41.06,100,41.1,2,18,0,0
BIN016,2024-01-18 00:00:00,49.59,100,49.6,3,0,0,0
BIN016,2024-01-18 06:00:00,51.86,100,51.9,3,6,0,0
BIN016,2024-01-18 12:00:00,56.15,100,56.1,3,12,0,0
BIN016,2024-01-18 18:00:00,59.53,100,59.5,3,18,0,0
BIN016,2024-01-19 00:00:00,64.06,100,64.1,4,0,0,0
BIN016,2024-01-19 06:00:00,68.05,100,68.0,4,6,0,0
BIN016,2024-01-19 12:00:00,72.72,100,72.7,4,12,0,0
BIN016,2024-01-19 18:00:00,78.15,100,78.2,4,18,0,0
BIN016,2024-01-20 00:00:00,86.78,100,86.8,5,0,1,0
BIN016,2024-01-20 06:00:00,14.52,100,14.5,5,6,1,0
BIN016,2024-01-20 12:00:00,18.5,100,18.5,5,12,1,0
BIN016,2024-01-20 18:00:00,27.32,100,27.3,5,18,1,0
BIN016,2024-01-21 00:00:00,32.9,100,32.9,6,0,1,0
BIN016,2024-01-21 06:00:00,37.44,100,37.4,6,6,1,0
BIN016,2024-01-21 12:00:00,48.16,100,48.2,6,12,1,0
BIN016,2024-01-21 18:00:00,49.68,100,49.7,6,18,1,0
BIN016,2024-01-22 00:00:00,55.02,100,55.0,0,0,0,0
BIN016,2024-01-22 06:00:00,52.82,100,52.8,0,6,0,0
BIN016,2024-01-22 12:00:00,63.27,100,63.3,0,12,0,0
BIN016,2024-01-22 18:00:00,68.11,100,68.1,0,18,0,0
BIN016,2024-01-23 00:00:00,71.17,100,71.2,1,0,0,0
BIN016,2024-01-23 06:00:00,75.45,100,75.4,1,6,0,0
BIN016,2024-01-23 12:00:00,77.84,100,77.8,1,12,0,0
BIN016,2024-01-23 18:00:00,80.72,100,80.7,1,18,0,0
BIN016,2024-01-24 00:00:00,15.36,100,15.4,2,0,0,0
BIN016,2024-01-24 06:00:00,19.72,100,19.7,2,6,0,0
BIN016,2024-01-24 12:00:00,25.78,100,25.8,2,12,0,0
BIN016,2024-01-24 18:00:00,34.41,100,34.4,2,18,0,0
BIN016,2024-01-25 00:00:00,35.08,100,35.1,3,0,0,0
BIN016,2024-01-25 06:00:00,40.23,100,40.2,3,6,0,0
BIN016,2024-01-25 12:00:00,41.32,100,41.3,3,12,0,0
BIN016,2024-01-25 18:00:00,48.14,100,48.1,3,18,0,0
BIN016,2024-01-26 00:00:00,50.42,100,50.4,4,0,0,0
BIN016,2024-01-26 06:00:00,56.85,100,56.9,4,6,0,0
BIN016,2024-01-26 12:00:00,62.75,100,62.8,4,12,0,0
BIN016,2024-01-26 18:00:00,70.45,100,70.5,4,18,0,0
BIN016,2024-01-27 00:00:00,71.44,100,71.4,5,0,1,0
BIN016,2024-01-27 06:00:00,76.95,100,77.0,5,6,1,0
BIN016,2024-01-27 12:00:00,82.53,100,82.5,5,12,1,0
BIN016,2024-01-27 18:00:00,15.29,100,15.3,5,18,1,0
BIN016,2024-01-28 00:00:00,20.58,100,20.6,6,0,1,0
BIN016,2024-01-28 06:00:00,24.68,100,24.7,6,6,1,0
BIN016,2024-01-28 12:00:00,28.22,100,28.2,6,12,1,0
BIN016,2024-01-28 18:00:00,36.17,100,36.2,6,18,1,0
BIN016,2024-01-29 00:00:00,37.88,100,37.9,0,0,0,0
BIN016,2024-01-29 06:00:00,45.37,100,45.4,0,6,0,0
BIN016,2024-01-29 12:00:00,51.39,100,51.4,0,12,0,0
BIN016,2024-01-29 18:00:00,59.65,100,59.6,0,18,0,0
BIN016,2024-01-30 00:00:00,55.7,100,55.7,1,0,0,0
BIN016,2024-01-30 06:00:00,61.8,100,61.8,1,6,0,0
BIN016,2024-01-30 12:00:00,70.97,100,71.0,1,12,0,0
BIN016,2024-01-30 18:00:00,76.99,100,77.0,1,18,0,0
BIN016,2024-01-31 00:00:00,78.48,100,78.5,2,0,0,0
BIN016,2024-01-31 06:00:00,83.31,100,83.3,2,6,0,0
BIN016,2024-01-31 12:00:00,23.69,100,23.7,2,12,0,0
BIN016,2024-01-31 18:00:00,30.63,100,30.6,2,18,0,0
BIN016,2024-02-01 00:00:00,33.15,100,33.2,3,0,0,0
BIN016,2024-02-01 06:00:00,40.28,100,40.3,3,6,0,0
BIN016,2024-02-01 12:00:00,43.54,100,43.5,3,12,0,0
BIN016,2024-02-01 18:00:00,52.54,100,52.5,3,18,0,0
BIN016,2024-02-02 00:00:00,56.41,100,56.4,4,0,0,0
BIN016,2024-02-02 06:00:00,57.66,100,57.7,4,6,0,0
BIN016,2024-02-02 12:00:00,62.65,100,62.7,4,12,0,0
BIN016,2024-02-02 18:00:00,67.94,100,67.9,4,18,0,0
BIN016,2024-02-03 00:00:00,75.24,100,75.2,5,0,1,0
BIN016,2024-02-03 06:00:00,79.09,100,79.1,5,6,1,0
BIN016,2024-02-03 12:00:00,85.73,100,85.7,5,12,1,0
BIN016,2024-02-03 18:00:00,17.61,100,17.6,5,18,1,0
BIN016,2024-02-04 00:00:00,20.95,100,20.9,6,0,1,0
BIN016,2024-02-04 06:00:00,25.56,100,25.6,6,6,1,0
BIN016,2024-02-04 12:00:00,32.58,100,32.6,6,12,1,0
BIN016,2024-02-04 18:00:00,32.58,100,32.6,6,18,1,0
BIN016,2024-02-05 00:00:00,38.06,100,38.1,0,0,0,0
BIN016,2024-02-05 06:00:00,41.86,100,41.9,0,6,0,0
BIN016,2024-02-05 12:00:00,49.26,100,49.3,0,12,0,0
BIN016,2024-02-05 18:00:00,52.6,100,52.6,0,18,0,0
BIN016,2024-02-06 00:00:00,58.57,100,58.6,1,0,0,0
BIN016,2024-02-06 06:00:00,60.97,100,61.0,1,6,0,0
BIN016,2024-02-06 12:00:00,69.02,100,69.0,1,12,0,0
BIN016,2024-02-06 18:00:00,73.21,100,73.2,1,18,0,0
BIN016,2024-02-07 00:00:00,77.81,100,77.8,2,0,0,0
BIN016,2024-02-07 06:00:00,79.1,100,79.1,2,6,0,0
BIN016,2024-02-07 12:00:00,85.21,100,85.2,2,12,0,0
BIN016,2024-02-07 18:00:00,17.11,100,17.1,2,18,0,0
BIN016,2024-02-08 00:00:00,22.55,100,22.6,3,0,0,0
BIN016,2024-02-08 06:00:00,25.4,100,25.4,3,6,0,0
BIN016,2024-02-08 12:00:00,27.7,100,27.7,3,12,0,0
BIN016,2024-02-08 18:00:00,34.64,100,34.6,3,18,0,0
BIN016,2024-02-09 00:00:00,35.8,100,35.8,4,0,0,0
BIN016,2024-02-09 06:00:00,42.7,100,42.7,4,6,0,0
BIN016,2024-02-09 12:00:00,49.84,100,49.8,4,12,0,0
BIN016,2024-02-09 18:00:00,52.09,100,52.1,4,18,0,0
BIN016,2024-02-10 00:00:00,58.51,100,58.5,5,0,1,0
BIN016,2024-02-10 06:00:00,62.94,100,62.9,5,6,1,0
BIN016,2024-02-10 12:00:00,69.55,100,69.6,5,12,1,0
BIN016,2024-02-10 18:00:00,78.4,100,78.4,5,18,1,0
BIN016,2024-02-11 00:00:00,82.75,100,82.8,6,0,1,0
BIN016,2024-02-11 06:00:00,15.89,100,15.9,6,6,1,0
BIN016,2024-02-11 12:00:00,22.95,100,23.0,6,12,1,0
BIN016,2024-02-11 18:00:00,31.77,100,31.8,6,18,1,0
BIN016,2024-02-12 00:00:00,35.86,100,35.9,0,0,0,0
BIN016,2024-02-12 06:00:00,39.58,100,39.6,0,6,0,0
BIN016,2024-02-12 12:00:00,47.51,100,47.5,0,12,0,0
BIN016,2024-02-12 18:00:00,52.83,100,52.8,0,18,0,0
BIN016,2024-02-13 00:00:00,53.49,100,53.5,1,0,0,0
BIN016,2024-02-13 06:00:00,56.47,100,56.5,1,6,0,0
BIN016,2024-02-13 12:00:00,61.09,100,61.1,1,12,0,0
BIN016,2024-02-13 18:00:00,64.75,100,64.8,1,18,0,0
BIN016,2024-02-14 00:00:00,66.18,100,66.2,2,0,0,0
BIN016,2024-02-14 06:00:00,76.61,100,76.6,2,6,0,0
BIN016,2024-02-14 12:00:00,84.54,100,84.5,2,12,0,0
BIN016,2024-02-14 18:00:00,19.5,100,19.5,2,18,0,0
BIN016,2024-02-15 00:00:00,23.06,100,23.1,3,0,0,0
BIN016,2024-02-15 06:00:00,29.63,100,29.6,3,6,0,0
BIN016,2024-02-15 12:00:00,38.39,100,38.4,3,12,0,0
BIN016,2024-02-15 18:00:00,41.61,100,41.6,3,18,0,0
BIN016,2024-02-16 00:00:00,46.76,100,46.8,4,0,0,0
BIN016,2024-02-16 06:00:00,52.04,100,52.0,4,6,0,0
BIN016,2024-02-16 12:00:00,57.55,100,57.5,4,12,0,0
BIN016,2024-02-16 18:00:00,59.04,100,59.0,4,18,0,0
BIN016,2024-02-17 00:00:00,63.54,100,63.5,5,0,1,0
BIN016,2024-02-17 06:00:00,69.69,100,69.7,5,6,1,0
BIN016,2024-02-17 12:00:00,78.69,100,78.7,5,12,1,0
BIN016,2024-02-17 18:00:00,84.95,100,85.0,5,18,1,0
BIN016,2024-02-18 00:00:00,16.4,100,16.4,6,0,1,0
BIN016,2024-02-18 06:00:00,21.69,100,21.7,6,6,1,0
BIN016,2024-02-18 12:00:00,32.63,100,32.6,6,12,1,0
BIN016,2024-02-18 18:00:00,41.81,100,41.8,6,18,1,0
BIN016,2024-02-19 00:00:00,44.83,100,44.8,0,0,0,0
BIN016,2024-02-19 06:00:00,49.13,100,49.1,0,6,0,0
BIN016,2024-02-19 12:00:00,56.96,100,57.0,0,12,0,0
